Wind Speed,Total Rain,Barometric Pressure,Solar Radiation,Rain Intensity,Wind Direction,Maximum Wind Speed,month
6.2,27.6,994.4,230.0,0.0,256,8.8,1
6.2,27.6,994.4,230.0,0.0,256,8.8,1
5.6,27.6,995.1,85.0,0.0,261,8.6,1
5.6,27.6,995.1,85.0,0.0,261,8.6,1
5.6,27.6,995.1,85.0,0.0,261,8.6,1
2.8,0.0,993.6,0.0,0.0,225,3.0,1
2.8,0.0,993.6,0.0,0.0,225,3.0,1
2.8,0.0,993.6,0.0,0.0,225,3.0,1
3.3,19.5,995.0,14.0,0.0,269,6.8,1
3.3,19.5,995.0,14.0,0.0,269,6.8,1
3.3,19.5,995.0,14.0,0.0,269,6.8,1
3.6,19.5,995.4,1.0,0.0,287,6.6,1
3.6,19.5,995.4,1.0,0.0,287,6.6,1
3.6,19.5,995.4,1.0,0.0,287,6.6,1
4.5,27.6,995.3,4.0,0.0,251,6.5,1
4.5,27.6,995.3,4.0,0.0,251,6.5,1
4.5,27.6,995.3,4.0,0.0,251,6.5,1
3.0,0.0,994.2,0.0,0.0,228,3.4,1
3.0,0.0,994.2,0.0,0.0,228,3.4,1
3.0,0.0,994.2,0.0,0.0,228,3.4,1
2.5,0.0,994.9,0.0,0.0,234,3.0,1
2.5,0.0,994.9,0.0,0.0,234,3.0,1
2.5,0.0,994.9,0.0,0.0,234,3.0,1
4.4,27.6,996.0,4.0,0.0,263,7.6,1
4.4,27.6,996.0,4.0,0.0,263,7.6,1
4.4,27.6,996.0,4.0,0.0,263,7.6,1
3.6,19.5,996.0,1.0,0.0,275,7.6,1
3.6,19.5,996.0,1.0,0.0,275,7.6,1
3.6,19.5,996.0,1.0,0.0,275,7.6,1
4.2,27.6,996.4,4.0,0.0,256,7.3,1
4.2,27.6,996.4,4.0,0.0,256,7.3,1
4.2,27.6,996.4,4.0,0.0,256,7.3,1
3.6,19.5,996.5,1.0,0.0,268,7.2,1
3.6,19.5,996.5,1.0,0.0,268,7.2,1
3.6,19.5,996.5,1.0,0.0,268,7.2,1
1.8,0.0,995.3,0.0,0.0,235,2.1,1
1.8,0.0,995.3,0.0,0.0,235,2.1,1
1.8,0.0,995.3,0.0,0.0,235,2.1,1
4.4,27.6,996.7,4.0,0.0,266,6.3,1
4.4,27.6,996.7,4.0,0.0,266,6.3,1
4.4,27.6,996.7,4.0,0.0,266,6.3,1
3.2,19.5,996.9,1.0,0.0,275,6.5,1
3.2,19.5,996.9,1.0,0.0,275,6.5,1
3.2,19.5,996.9,1.0,0.0,275,6.5,1
2.1,0.0,995.6,0.0,0.0,262,2.5,1
2.1,0.0,995.6,0.0,0.0,262,2.5,1
2.1,0.0,995.6,0.0,0.0,262,2.5,1
2.4,0.0,996.3,0.0,0.0,247,2.6,1
2.4,0.0,996.3,0.0,0.0,247,2.6,1
2.4,0.0,996.3,0.0,0.0,247,2.6,1
3.3,27.6,997.3,4.0,0.0,262,5.5,1
3.3,27.6,997.3,4.0,0.0,262,5.5,1
3.3,27.6,997.3,4.0,0.0,262,5.5,1
3.2,19.5,997.4,1.0,0.0,267,6.1,1
3.2,19.5,997.4,1.0,0.0,267,6.1,1
3.2,19.5,997.4,1.0,0.0,267,6.1,1
3.8,27.6,997.7,4.0,0.0,270,5.4,1
3.8,27.6,997.7,4.0,0.0,270,5.4,1
3.9,0.0,996.6,0.0,0.0,286,4.6,1
3.9,0.0,996.6,0.0,0.0,286,4.6,1
4.1,27.6,998.2,4.0,0.0,269,6.5,1
4.1,27.6,998.2,4.0,0.0,269,6.5,1
4.1,27.6,998.2,4.0,0.0,269,6.5,1
2.9,19.5,998.4,1.0,0.0,276,5.7,1
2.9,19.5,998.4,1.0,0.0,276,5.7,1
2.9,19.5,998.4,1.0,0.0,276,5.7,1
4.1,0.0,997.3,0.0,0.0,254,4.9,1
4.1,0.0,997.3,0.0,0.0,254,4.9,1
4.1,0.0,997.3,0.0,0.0,254,4.9,1
1.5,0.0,997.6,0.0,0.0,235,1.8,1
1.5,0.0,997.6,0.0,0.0,235,1.8,1
1.5,0.0,997.6,0.0,0.0,235,1.8,1
4.0,27.6,998.7,4.0,0.0,261,6.1,1
4.0,27.6,998.7,4.0,0.0,261,6.1,1
4.0,27.6,998.7,4.0,0.0,261,6.1,1
2.4,19.5,998.9,1.0,0.0,266,4.2,1
2.4,19.5,998.9,1.0,0.0,266,4.2,1
2.4,19.5,998.9,1.0,0.0,266,4.2,1
2.7,0.0,998.3,0.0,0.0,272,3.1,1
2.7,0.0,998.3,0.0,0.0,272,3.1,1
2.7,0.0,998.3,0.0,0.0,272,3.1,1
5.4,27.6,999.1,4.0,0.0,264,7.6,1
5.4,27.6,999.1,4.0,0.0,264,7.6,1
5.4,27.6,999.1,4.0,0.0,264,7.6,1
2.3,19.5,999.5,1.0,0.0,264,4.7,1
2.3,19.5,999.5,1.0,0.0,264,4.7,1
2.3,19.5,999.5,1.0,0.0,264,4.7,1
2.3,0.0,999.0,0.0,0.0,243,2.8,1
2.3,0.0,999.0,0.0,0.0,243,2.8,1
2.3,0.0,999.0,0.0,0.0,243,2.8,1
2.4,27.6,1000.1,4.0,0.0,263,3.1,1
2.4,27.6,1000.1,4.0,0.0,263,3.1,1
2.4,27.6,1000.1,4.0,0.0,263,3.1,1
3.5,19.5,1000.3,1.0,0.0,261,6.9,1
3.5,19.5,1000.3,1.0,0.0,261,6.9,1
3.5,19.5,1000.3,1.0,0.0,261,6.9,1
3.9,19.5,1000.4,1.0,0.0,259,5.9,1
3.9,19.5,1000.4,1.0,0.0,259,5.9,1
3.9,19.5,1000.4,1.0,0.0,259,5.9,1
1.4,27.6,1000.0,4.0,0.0,241,2.2,1
1.4,27.6,1000.0,4.0,0.0,241,2.2,1
1.4,27.6,1000.0,4.0,0.0,241,2.2,1
2.7,0.0,999.3,0.0,0.0,243,3.1,1
2.7,0.0,999.3,0.0,0.0,243,3.1,1
2.7,0.0,999.3,0.0,0.0,243,3.1,1
3.5,19.5,1000.8,1.0,0.0,262,6.3,1
3.5,19.5,1000.8,1.0,0.0,262,6.3,1
3.5,19.5,1000.8,1.0,0.0,262,6.3,1
2.5,0.0,999.7,0.0,0.0,226,2.7,1
2.5,0.0,999.7,0.0,0.0,226,2.7,1
2.5,0.0,999.7,0.0,0.0,226,2.7,1
2.9,27.6,1000.4,4.0,0.0,247,4.3,1
2.9,27.6,1000.4,4.0,0.0,247,4.3,1
2.9,27.6,1000.4,4.0,0.0,247,4.3,1
1.7,0.0,999.7,0.0,0.0,237,2.1,1
1.7,0.0,999.7,0.0,0.0,237,2.1,1
1.7,0.0,999.7,0.0,0.0,237,2.1,1
2.4,19.5,1000.8,1.0,0.0,267,3.7,1
2.4,19.5,1000.8,1.0,0.0,267,3.7,1
2.4,19.5,1000.8,1.0,0.0,267,3.7,1
1.6,27.6,1000.5,4.0,0.0,235,4.0,1
1.6,27.6,1000.5,4.0,0.0,235,4.0,1
1.6,27.6,1000.5,4.0,0.0,235,4.0,1
2.7,19.5,1001.5,1.0,0.0,274,4.9,1
2.7,19.5,1001.5,1.0,0.0,274,4.9,1
2.7,19.5,1001.5,1.0,0.0,274,4.9,1
3.4,27.6,1001.0,4.0,0.0,247,4.2,1
3.4,27.6,1001.0,4.0,0.0,247,4.2,1
3.4,27.6,1001.0,4.0,0.0,247,4.2,1
3.4,0.0,1000.0,0.0,0.0,242,3.7,1
3.4,0.0,1000.0,0.0,0.0,242,3.7,1
3.4,0.0,1000.0,0.0,0.0,242,3.7,1
3.1,27.6,1001.5,4.0,0.0,253,4.0,1
3.1,27.6,1001.5,4.0,0.0,253,4.0,1
3.1,27.6,1001.5,4.0,0.0,253,4.0,1
2.0,19.5,1002.0,2.0,0.0,282,3.3,1
2.0,19.5,1002.0,2.0,0.0,282,3.3,1
2.0,19.5,1002.0,2.0,0.0,282,3.3,1
2.6,0.0,1000.7,0.0,0.0,230,2.9,1
2.6,0.0,1000.7,0.0,0.0,230,2.9,1
2.6,0.0,1000.7,0.0,0.0,230,2.9,1
2.2,0.0,1001.0,0.0,0.0,222,2.5,1
2.2,0.0,1001.0,0.0,0.0,222,2.5,1
2.2,0.0,1001.0,0.0,0.0,222,2.5,1
2.6,27.6,1002.2,55.0,0.0,250,3.9,1
2.6,27.6,1002.2,55.0,0.0,250,3.9,1
2.6,27.6,1002.2,55.0,0.0,250,3.9,1
1.8,19.5,1002.4,78.0,0.0,291,3.2,1
1.8,19.5,1002.4,78.0,0.0,291,3.2,1
1.8,19.5,1002.4,78.0,0.0,291,3.2,1
2.0,19.5,1003.2,72.0,0.0,330,3.1,1
2.0,19.5,1003.2,72.0,0.0,330,3.1,1
2.0,19.5,1003.2,72.0,0.0,330,3.1,1
2.8,27.6,1002.6,91.0,0.0,224,3.9,1
2.8,27.6,1002.6,91.0,0.0,224,3.9,1
2.8,27.6,1002.6,91.0,0.0,224,3.9,1
2.1,0.0,1002.0,0.0,0.0,212,2.3,1
2.1,0.0,1002.0,0.0,0.0,212,2.3,1
2.1,0.0,1002.0,0.0,0.0,212,2.3,1
1.3,0.0,1002.4,0.0,0.0,213,1.6,1
1.3,0.0,1002.4,0.0,0.0,213,1.6,1
1.3,0.0,1002.4,0.0,0.0,213,1.6,1
2.7,27.6,1002.8,155.0,0.0,205,4.4,1
2.7,27.6,1002.8,155.0,0.0,205,4.4,1
2.7,27.6,1002.8,155.0,0.0,205,4.4,1
1.3,19.5,1003.3,109.0,0.0,331,2.1,1
1.3,19.5,1003.3,109.0,0.0,331,2.1,1
1.3,19.5,1003.3,109.0,0.0,331,2.1,1
2.2,27.6,1002.7,292.0,0.0,202,3.9,1
2.2,27.6,1002.7,292.0,0.0,202,3.9,1
2.2,27.6,1002.7,292.0,0.0,202,3.9,1
0.6,19.5,1003.0,91.0,0.0,59,1.1,1
0.6,19.5,1003.0,91.0,0.0,59,1.1,1
0.6,19.5,1003.0,91.0,0.0,59,1.1,1
1.5,0.0,1001.7,0.0,0.0,189,1.7,1
1.5,0.0,1001.7,0.0,0.0,189,1.7,1
1.5,0.0,1001.7,0.0,0.0,189,1.7,1
1.7,27.6,1002.0,135.0,0.0,197,2.9,1
1.7,27.6,1002.0,135.0,0.0,197,2.9,1
1.7,27.6,1002.0,135.0,0.0,197,2.9,1
1.3,0.0,1001.4,0.0,0.0,114,1.5,1
1.3,0.0,1001.4,0.0,0.0,114,1.5,1
1.3,0.0,1001.4,0.0,0.0,114,1.5,1
0.6,19.5,1002.6,90.0,0.0,177,0.9,1
0.6,19.5,1002.6,90.0,0.0,177,0.9,1
0.6,19.5,1002.6,90.0,0.0,177,0.9,1
2.9,19.5,1001.6,85.0,0.0,111,4.6,1
2.9,19.5,1001.6,85.0,0.0,111,4.6,1
2.9,19.5,1001.6,85.0,0.0,111,4.6,1
2.4,27.6,1001.3,217.0,0.0,194,3.5,1
2.4,27.6,1001.3,217.0,0.0,194,3.5,1
2.4,27.6,1001.3,217.0,0.0,194,3.5,1
4.2,0.0,1000.7,0.0,0.0,137,4.4,1
4.2,0.0,1000.7,0.0,0.0,137,4.4,1
4.2,0.0,1000.7,0.0,0.0,137,4.4,1
2.5,27.6,1000.9,245.0,0.0,160,3.8,1
2.5,27.6,1000.9,245.0,0.0,160,3.8,1
2.5,27.6,1000.9,245.0,0.0,160,3.8,1
4.6,0.0,1000.0,0.0,0.0,144,4.7,1
4.6,0.0,1000.0,0.0,0.0,144,4.7,1
4.6,0.0,1000.0,0.0,0.0,144,4.7,1
3.1,19.5,1001.2,85.0,0.0,108,4.9,1
3.1,19.5,1001.2,85.0,0.0,108,4.9,1
3.1,19.5,1001.2,85.0,0.0,108,4.9,1
3.3,19.5,1001.2,74.0,0.0,110,5.2,1
3.3,19.5,1001.2,74.0,0.0,110,5.2,1
3.3,19.5,1001.2,74.0,0.0,110,5.2,1
2.0,27.6,1000.7,136.0,0.0,158,3.5,1
2.0,27.6,1000.7,136.0,0.0,158,3.5,1
2.0,27.6,1000.7,136.0,0.0,158,3.5,1
4.3,0.0,1000.0,0.0,0.0,155,4.8,1
4.3,0.0,1000.0,0.0,0.0,155,4.8,1
4.3,0.0,1000.0,0.0,0.0,155,4.8,1
3.6,19.5,1001.2,35.0,0.0,113,4.7,1
3.6,19.5,1001.2,35.0,0.0,113,4.7,1
3.6,19.5,1001.2,35.0,0.0,113,4.7,1
2.2,27.6,1000.9,43.0,0.0,205,2.9,1
2.2,27.6,1000.9,43.0,0.0,205,2.9,1
2.2,27.6,1000.9,43.0,0.0,205,2.9,1
5.5,0.0,1000.0,0.0,0.0,138,5.7,1
5.5,0.0,1000.0,0.0,0.0,138,5.7,1
5.5,0.0,1000.0,0.0,0.0,138,5.7,1
4.4,0.0,999.7,0.0,0.0,137,5.9,1
4.4,0.0,999.7,0.0,0.0,137,5.9,1
4.4,0.0,999.7,0.0,0.0,137,5.9,1
3.9,19.5,1000.6,1.0,0.0,112,5.3,1
3.9,19.5,1000.6,1.0,0.0,112,5.3,1
3.9,19.5,1000.6,1.0,0.0,112,5.3,1
1.9,27.6,1000.4,4.0,0.0,138,2.8,1
1.9,27.6,1000.4,4.0,0.0,138,2.8,1
1.9,27.6,1000.4,4.0,0.0,138,2.8,1
2.3,27.6,1000.7,4.0,0.0,182,3.5,1
2.3,27.6,1000.7,4.0,0.0,182,3.5,1
2.3,27.6,1000.7,4.0,0.0,182,3.5,1
2.1,19.5,1000.9,2.0,0.0,99,4.1,1
2.1,19.5,1000.9,2.0,0.0,99,4.1,1
2.1,19.5,1000.9,2.0,0.0,99,4.1,1
7.3,0.0,1000.0,0.0,0.0,139,7.8,1
7.3,0.0,1000.0,0.0,0.0,139,7.8,1
7.3,0.0,1000.0,0.0,0.0,139,7.8,1
3.0,0.0,999.7,0.0,0.0,150,4.4,1
3.0,0.0,999.7,0.0,0.0,150,4.4,1
3.0,0.0,999.7,0.0,0.0,150,4.4,1
3.1,19.5,1000.6,2.0,0.0,89,5.1,1
3.1,19.5,1000.6,2.0,0.0,89,5.1,1
3.1,19.5,1000.6,2.0,0.0,89,5.1,1
2.5,27.6,1000.4,4.0,0.0,147,4.5,1
2.5,27.6,1000.4,4.0,0.0,147,4.5,1
2.5,27.6,1000.4,4.0,0.0,147,4.5,1
1.3,19.5,1000.3,2.0,0.0,100,5.2,1
1.3,19.5,1000.3,2.0,0.0,100,5.2,1
1.3,19.5,1000.3,2.0,0.0,100,5.2,1
5.1,27.6,1000.0,4.0,0.0,194,7.8,1
5.1,27.6,1000.0,4.0,0.0,194,7.8,1
5.1,27.6,1000.0,4.0,0.0,194,7.8,1
3.5,0.0,999.3,0.0,0.0,146,3.8,1
3.5,0.0,999.3,0.0,0.0,146,3.8,1
3.5,0.0,999.3,0.0,0.0,146,3.8,1
4.6,0.0,998.0,0.0,0.0,145,5.0,1
4.6,0.0,998.0,0.0,0.0,145,5.0,1
4.6,0.0,998.0,0.0,0.0,145,5.0,1
3.1,19.5,999.1,2.0,0.0,102,7.1,1
3.1,19.5,999.1,2.0,0.0,102,7.1,1
3.1,19.5,999.1,2.0,0.0,102,7.1,1
2.8,27.6,999.2,4.0,0.0,184,4.6,1
2.8,27.6,999.2,4.0,0.0,184,4.6,1
2.8,27.6,999.2,4.0,0.0,184,4.6,1
3.6,27.6,998.5,4.0,0.0,166,5.7,1
3.6,27.6,998.5,4.0,0.0,166,5.7,1
3.6,27.6,998.5,4.0,0.0,166,5.7,1
5.5,0.0,997.6,0.0,0.0,152,5.7,1
5.5,0.0,997.6,0.0,0.0,152,5.7,1
5.5,0.0,997.6,0.0,0.0,152,5.7,1
3.8,19.5,998.8,2.0,0.0,108,6.7,1
3.8,19.5,998.8,2.0,0.0,108,6.7,1
3.8,19.5,998.8,2.0,0.0,108,6.7,1
3.4,19.5,998.4,2.0,0.0,100,7.9,1
3.4,19.5,998.4,2.0,0.0,100,7.9,1
3.4,19.5,998.4,2.0,0.0,100,7.9,1
3.2,27.6,998.4,4.0,0.0,183,6.9,1
3.2,27.6,998.4,4.0,0.0,183,6.9,1
3.2,27.6,998.4,4.0,0.0,183,6.9,1
2.7,0.0,997.6,0.0,0.0,161,3.1,1
2.7,0.0,997.6,0.0,0.0,161,3.1,1
2.7,0.0,997.6,0.0,0.0,161,3.1,1
2.4,19.5,998.4,2.0,0.0,98,6.3,1
2.4,19.5,998.4,2.0,0.0,98,6.3,1
2.4,19.5,998.4,2.0,0.0,98,6.3,1
5.3,0.0,997.3,0.0,0.0,163,5.9,1
5.3,0.0,997.3,0.0,0.0,163,5.9,1
5.3,0.0,997.3,0.0,0.0,163,5.9,1
3.1,27.6,998.1,4.0,0.0,191,4.8,1
3.1,27.6,998.1,4.0,0.0,191,4.8,1
3.1,27.6,998.1,4.0,0.0,191,4.8,1
3.2,27.6,996.9,4.0,0.0,177,6.9,1
3.2,27.6,996.9,4.0,0.0,177,6.9,1
3.2,27.6,996.9,4.0,0.0,177,6.9,1
3.6,0.0,996.3,0.0,0.0,141,3.9,1
3.6,0.0,996.3,0.0,0.0,141,3.9,1
3.6,0.0,996.3,0.0,0.0,141,3.9,1
3.4,19.5,997.6,2.0,0.0,101,5.0,1
3.4,19.5,997.6,2.0,0.0,101,5.0,1
3.4,19.5,997.6,2.0,0.0,101,5.0,1
4.2,19.5,996.1,2.0,0.0,113,6.5,1
4.2,19.5,996.1,2.0,0.0,113,6.5,1
4.2,19.5,996.1,2.0,0.0,113,6.5,1
7.2,0.0,994.9,0.0,0.0,140,7.7,1
7.2,0.0,994.9,0.0,0.0,140,7.7,1
7.2,0.0,994.9,0.0,0.0,140,7.7,1
4.4,27.6,995.8,3.0,0.0,161,6.4,1
4.4,27.6,995.8,3.0,0.0,161,6.4,1
4.4,27.6,995.8,3.0,0.0,161,6.4,1
3.8,27.6,994.4,3.0,0.0,168,8.2,1
3.8,27.6,994.4,3.0,0.0,168,8.2,1
3.8,27.6,994.4,3.0,0.0,168,8.2,1
5.8,0.0,993.6,0.0,0.0,142,6.8,1
5.8,0.0,993.6,0.0,0.0,142,6.8,1
5.8,0.0,993.6,0.0,0.0,142,6.8,1
3.6,19.5,994.8,2.0,0.0,109,5.5,1
3.6,19.5,994.8,2.0,0.0,109,5.5,1
3.6,19.5,994.8,2.0,0.0,109,5.5,1
3.7,0.0,992.6,0.0,0.0,142,4.4,1
3.7,0.0,992.6,0.0,0.0,142,4.4,1
3.7,0.0,992.6,0.0,0.0,142,4.4,1
4.7,27.6,993.5,3.0,0.0,184,7.5,1
4.7,27.6,993.5,3.0,0.0,184,7.5,1
4.7,27.6,993.5,3.0,0.0,184,7.5,1
3.5,19.5,993.6,1.0,0.0,110,7.4,1
3.5,19.5,993.6,1.0,0.0,110,7.4,1
3.5,19.5,993.6,1.0,0.0,110,7.4,1
3.4,0.0,991.9,0.0,0.0,160,5.0,1
3.4,0.0,991.9,0.0,0.0,160,5.0,1
3.4,0.0,991.9,0.0,0.0,160,5.0,1
3.0,19.6,993.0,1.0,0.0,108,4.9,1
3.0,19.6,993.0,1.0,0.0,108,4.9,1
3.0,19.6,993.0,1.0,0.0,108,4.9,1
4.0,27.6,992.7,3.0,0.0,192,8.0,1
4.0,27.6,992.7,3.0,0.0,192,8.0,1
4.0,27.6,992.7,3.0,0.0,192,8.0,1
3.1,0.0,991.5,0.0,0.0,178,3.7,1
3.1,0.0,991.5,0.0,0.0,178,3.7,1
3.1,0.0,991.5,0.0,0.0,178,3.7,1
4.2,19.6,992.3,1.0,0.0,96,6.9,1
4.2,19.6,992.3,1.0,0.0,96,6.9,1
4.2,19.6,992.3,1.0,0.0,96,6.9,1
3.1,27.6,992.4,3.0,0.0,196,7.6,1
3.1,27.6,992.4,3.0,0.0,196,7.6,1
3.1,27.6,992.4,3.0,0.0,196,7.6,1
4.3,0.0,990.5,0.0,0.0,213,4.9,1
4.3,0.0,990.5,0.0,0.0,213,4.9,1
4.3,0.0,990.5,0.0,0.0,213,4.9,1
4.6,27.6,991.5,3.0,0.0,199,7.2,1
4.6,27.6,991.5,3.0,0.0,199,7.2,1
4.6,27.6,991.5,3.0,0.0,199,7.2,1
4.2,19.6,991.7,2.0,0.0,103,7.2,1
4.2,19.6,991.7,2.0,0.0,103,7.2,1
4.2,19.6,991.7,2.0,0.0,103,7.2,1
4.6,27.6,991.2,24.0,0.0,200,6.8,1
4.6,27.6,991.2,24.0,0.0,200,6.8,1
4.6,27.6,991.2,24.0,0.0,200,6.8,1
3.0,19.6,990.8,21.0,0.0,247,6.9,1
3.0,19.6,990.8,21.0,0.0,247,6.9,1
3.0,19.6,990.8,21.0,0.0,247,6.9,1
3.7,0.0,990.2,0.0,0.0,187,4.3,1
3.7,0.0,990.2,0.0,0.0,187,4.3,1
3.7,0.0,990.2,0.0,0.0,187,4.3,1
3.7,27.6,991.1,38.0,0.0,208,7.1,1
3.7,27.6,991.1,38.0,0.0,208,7.1,1
3.7,27.6,991.1,38.0,0.0,208,7.1,1
1.3,19.6,991.1,36.0,0.0,303,2.2,1
1.3,19.6,991.1,36.0,0.0,303,2.2,1
1.3,19.6,991.1,36.0,0.0,303,2.2,1
4.5,0.0,990.2,0.0,0.0,180,4.7,1
4.5,0.0,990.2,0.0,0.0,180,4.7,1
4.5,0.0,990.2,0.0,0.0,180,4.7,1
2.6,19.6,990.4,65.0,0.0,282,8.8,1
2.6,19.6,990.4,65.0,0.0,282,8.8,1
2.6,19.6,990.4,65.0,0.0,282,8.8,1
4.4,27.6,990.7,68.0,0.0,205,7.8,1
4.4,27.6,990.7,68.0,0.0,205,7.8,1
4.4,27.6,990.7,68.0,0.0,205,7.8,1
4.6,0.0,989.2,0.0,0.0,195,6.2,1
4.6,0.0,989.2,0.0,0.0,195,6.2,1
4.6,0.0,989.2,0.0,0.0,195,6.2,1
2.7,19.6,989.4,42.0,0.0,280,4.9,1
2.7,19.6,989.4,42.0,0.0,280,4.9,1
2.7,19.6,989.4,42.0,0.0,280,4.9,1
5.8,0.0,988.5,0.0,0.0,186,6.5,1
5.8,0.0,988.5,0.0,0.0,186,6.5,1
5.8,0.0,988.5,0.0,0.0,186,6.5,1
6.0,27.6,989.4,82.0,0.0,208,7.5,1
6.0,27.6,989.4,82.0,0.0,208,7.5,1
6.0,27.6,989.4,82.0,0.0,208,7.5,1
5.5,0.0,986.8,0.0,0.0,203,6.4,1
5.5,0.0,986.8,0.0,0.0,203,6.4,1
5.5,0.0,986.8,0.0,0.0,203,6.4,1
7.5,27.6,987.9,65.0,0.0,219,11.4,1
7.5,27.6,987.9,65.0,0.0,219,11.4,1
7.5,27.6,987.9,65.0,0.0,219,11.4,1
4.7,19.6,987.8,45.0,0.0,270,8.0,1
4.7,19.6,987.8,45.0,0.0,270,8.0,1
4.7,19.6,987.8,45.0,0.0,270,8.0,1
4.4,19.6,986.7,59.0,0.0,278,9.5,1
4.4,19.6,986.7,59.0,0.0,278,9.5,1
4.4,19.6,986.7,59.0,0.0,278,9.5,1
8.4,27.6,986.8,70.0,0.0,223,13.0,1
8.4,27.6,986.8,70.0,0.0,223,13.0,1
8.4,27.6,986.8,70.0,0.0,223,13.0,1
8.0,0.0,985.8,0.0,0.0,178,9.3,1
8.0,0.0,985.8,0.0,0.0,178,9.3,1
8.0,0.0,985.8,0.0,0.0,178,9.3,1
5.7,27.6,986.4,35.0,0.0,217,8.9,1
5.7,27.6,986.4,35.0,0.0,217,8.9,1
5.7,27.6,986.4,35.0,0.0,217,8.9,1
3.1,19.6,986.3,29.0,0.0,276,6.7,1
3.1,19.6,986.3,29.0,0.0,276,6.7,1
3.1,19.6,986.3,29.0,0.0,276,6.7,1
9.2,0.0,985.1,0.0,0.0,200,9.8,1
9.2,0.0,985.1,0.0,0.0,200,9.8,1
9.2,0.0,985.1,0.0,0.0,200,9.8,1
7.0,0.0,985.1,0.0,0.0,207,7.5,1
7.0,0.0,985.1,0.0,0.0,207,7.5,1
7.0,0.0,985.1,0.0,0.0,207,7.5,1
1.3,19.6,986.0,34.0,0.0,347,2.5,1
1.3,19.6,986.0,34.0,0.0,347,2.5,1
1.3,19.6,986.0,34.0,0.0,347,2.5,1
4.7,27.8,986.1,30.0,0.0,207,11.4,1
4.7,27.8,986.1,30.0,0.0,207,11.4,1
4.7,27.8,986.1,30.0,0.0,207,11.4,1
3.9,0.0,984.8,0.0,0.0,173,5.3,1
3.9,0.0,984.8,0.0,0.0,173,5.3,1
3.9,0.0,984.8,0.0,0.0,173,5.3,1
7.2,27.8,985.5,14.0,0.0,206,12.1,1
7.2,27.8,985.5,14.0,0.0,206,12.1,1
7.2,27.8,985.5,14.0,0.0,206,12.1,1
2.5,19.6,985.7,9.0,0.0,273,6.8,1
2.5,19.6,985.7,9.0,0.0,273,6.8,1
2.5,19.6,985.7,9.0,0.0,273,6.8,1
6.8,0.0,984.8,0.0,0.0,196,7.4,1
6.8,0.0,984.8,0.0,0.0,196,7.4,1
6.8,0.0,984.8,0.0,0.0,196,7.4,1
7.5,27.8,985.6,2.0,0.0,210,10.7,1
7.5,27.8,985.6,2.0,0.0,210,10.7,1
7.5,27.8,985.6,2.0,0.0,210,10.7,1
2.3,19.6,985.8,1.0,0.0,279,4.7,1
2.3,19.6,985.8,1.0,0.0,279,4.7,1
2.3,19.6,985.8,1.0,0.0,279,4.7,1
3.2,19.6,985.3,1.0,0.0,281,5.9,1
3.2,19.6,985.3,1.0,0.0,281,5.9,1
3.2,19.6,985.3,1.0,0.0,281,5.9,1
9.3,0.0,984.1,0.0,0.0,206,10.5,1
9.3,0.0,984.1,0.0,0.0,206,10.5,1
9.3,0.0,984.1,0.0,0.0,206,10.5,1
8.9,27.8,985.3,2.0,0.0,211,12.5,1
8.9,27.8,985.3,2.0,0.0,211,12.5,1
8.9,27.8,985.3,2.0,0.0,211,12.5,1
10.4,0.0,983.7,0.0,0.0,189,11.9,1
10.4,0.0,983.7,0.0,0.0,189,11.9,1
10.4,0.0,983.7,0.0,0.0,189,11.9,1
2.6,19.6,985.0,0.0,0.0,280,7.1,1
2.6,19.6,985.0,0.0,0.0,280,7.1,1
2.6,19.6,985.0,0.0,0.0,280,7.1,1
6.8,27.8,985.3,2.0,0.0,207,13.9,1
6.8,27.8,985.3,2.0,0.0,207,13.9,1
6.8,27.8,985.3,2.0,0.0,207,13.9,1
7.9,0.0,984.1,0.0,0.0,202,8.6,1
7.9,0.0,984.1,0.0,0.0,202,8.6,1
7.9,0.0,984.1,0.0,0.0,202,8.6,1
4.8,19.6,985.0,0.0,0.0,270,10.6,1
4.8,19.6,985.0,0.0,0.0,270,10.6,1
4.8,19.6,985.0,0.0,0.0,270,10.6,1
8.5,27.8,985.1,2.0,0.0,213,14.7,1
8.5,27.8,985.1,2.0,0.0,213,14.7,1
8.5,27.8,985.1,2.0,0.0,213,14.7,1
8.9,27.8,985.1,2.0,0.0,214,16.7,1
8.9,27.8,985.1,2.0,0.0,214,16.7,1
8.9,27.8,985.1,2.0,0.0,214,16.7,1
10.6,0.0,984.1,0.0,0.0,213,11.7,1
10.6,0.0,984.1,0.0,0.0,213,11.7,1
10.6,0.0,984.1,0.0,0.0,213,11.7,1
4.1,19.6,985.0,0.0,0.0,278,9.1,1
4.1,19.6,985.0,0.0,0.0,278,9.1,1
4.1,19.6,985.0,0.0,0.0,278,9.1,1
8.8,27.8,985.0,1.0,0.0,218,16.1,1
8.8,27.8,985.0,1.0,0.0,218,16.1,1
8.8,27.8,985.0,1.0,0.0,218,16.1,1
7.9,0.0,984.1,0.0,0.0,204,9.0,1
7.9,0.0,984.1,0.0,0.0,204,9.0,1
7.9,0.0,984.1,0.0,0.0,204,9.0,1
4.1,19.6,985.2,0.0,0.0,273,9.4,1
4.1,19.6,985.2,0.0,0.0,273,9.4,1
4.1,19.6,985.2,0.0,0.0,273,9.4,1
